medicine,ceil_price
"tel misartan,
amlodipine &
hydrochlorothiazide
tablets
m/s akums drugs &
pharmaceuticals ltd/
m/s sun
pharmaceutical
industries ltd",10.23
"tel misartan,
cilnidipine &
chlorthalidone
tablets
m/s pure & cure
healthcare pvt. ltd. /
m/s abbott
healthcare pvt. ltd.",14.73
"tel misartan,
chlorthalidone &",10.65
"me toprolol succinate
(er), cilnidipine &
telmisartan tablets
m/s mascot health
series pvt. ltd. / m/s
usv private limited",9.82
"me toprolol succinate
(er), cilnidipine &
telmisartan tablets
m/s mascot health
series pvt. ltd. / m/s
usv private limited",12.5
"biso prolol fumarate
and telmisartan
tablets
m/s akums drugs and
pharmaceuticals ltd.
/ m/s abbott
healthcare pvt. ltd.",11.21
"biso prolol fumarate
and telmisartan
tablets
m/s akums drugs and
pharmaceuticals ltd.",9.65
"mo xifloxacin eye
drops ip
m/s appasamy
ocular devices pvt.
ltd. / m/s mankind
prime labs pvt.
ltd.",27.0
"mo xifloxacin &
ketorolac
tromethamine eye
drops ip
m/s appasamy
ocular devices pvt.
ltd. / m/s mankind
prime labs pvt. ltd.",25.32
"mo xifloxacin &
dexamethasone eye
drops
m/s appasamy
ocular devices pvt.
ltd. / m/s mankind
prime labs pvt. ltd.",25.04
"ofl oxacin &
dexamethasone
sodium phosphate
ophthalmic solution
m/s hanuchem
laboratories / m/s",5.24
"par acetamol and
mefenamic acid
suspension
m/s windlas biotech
limited / m/s
biological e.limited",0.9
"dic lofenac sodium
injection ip
m/s fast pharma pvt.
ltd. / m/s cadila
pharmaceuticals ltd",28.7
"lac tulose enema 20%
w/v
m/s merril pharma
private ltd. / m/s
alkem laboratories
ltd.",1.19
"cef adroxil and
clavulanic acid
dispersible tablets
m/s twenty first
century
pharmaceuticals pvt.
ltd. / m/s indoco
remedies limited",9.3
"cef adroxil and
clavulanic acid
tablets
m/s twenty first
century",17.61
"eto ricoxib and
paracetamol tablets
m/s pure and cure
healthcare pvt. ltd. /
m/s pharmed limited",9.15
"eto ricoxib and
paracetamol tablets
m/s synokem
lifesciences pvt. ltd.
/ m/s cipla ltd.",9.15
"lev osalbutamol &
ipratropium bromide
respirator solution
m/s axa parenterals
limited / m/s
workcell solutions
private limited",5.75
"pov idone iodine
gargle
m/s pontika aerotech
limited / m/s abbott
healthcare pvt. ltd.",1.96
"om eprazole &
domperidone
capsules ip
m/s hetero
healthcare ltd.",6.28
"tol perisone
hydrochloride and
paracetamol tablets",13.95
"em pagliflozin and
metformin
hydrochloride
tablets
m/s mankind pharma
limited",15.84
"em pagliflozin and
metformin
hydrochloride
tablets
m/s mankind pharma
limited",19.01
"em pagliflozin and
metformin
hydrochloride
tablets
m/s mankind pharma
limited",18.1
"sita gliptin,
pioglitazone and
metformin
hydrochloride
(sustained released)
tablets
m/s akums drugs &
pharmaceuticals ltd.
/ m/s aristo
pharmaceuticals pvt.
ltd.",15.32
"sita gliptin,
pioglitazone and
metformin
hydrochloride
(sustained released)
tablets
m/s akums drugs &
pharmaceuticals ltd.
/ m/s micro labs
limited",15.32
"sita gliptin,
metformin
hydrochloride and
glimepiride tablets
m/s synokem
pharmaceuticals ltd.
/ m/s apex
laboratories private
limited",11.6
"sita gliptin,
metformin
hydrochloride and
glimepiride tablets
m/s synokem
pharmaceuticals ltd.",11.6
"em pagliflozin +
metformin
hydrochloride
tablets
m/s mankind pharma
limited",11.51
"em pagliflozin+
metformin
hydrochloride
tablets
m/s mankind pharma
limited",11.38
"em pagliflozin+
metformin
hydrochloride
tablets
m/s mankind pharma
limited",17.24
"cal cium carbonate +
magnesium
hydroxide + zinc
sulphate + vitamin
d3 tablets
m/s unison
pharmaceuticals pvt.
ltd.",10.0
dap agliflozin +,16.77
"gen tamicin and
dexamethasone eye
drops
m/s hab
pharmaceuticals &
research ltd/ m/s
mankind prime labs
pvt ltd.",2.01
"lev osalbutamol and
ipratropium bromide
respules
m/s higgs
healthcare/ m/s
mankind prime labs
pvt ltd.",5.75
"aba cavir,
dolutegravir and
lamivudine tablet
m/s. apl healthcare
ltd./ m/s aurobindo
pharma ltd.",161.1
"ato rvastatin, aspirin
and clopidogrel
capsule
m/s surien
pharmaceuticals (p)",5.27
"sita gliptin,
metformin
hydrochloride and
glimepiride tablet
m/s synokem
pharmaceuticals ltd/
m/s unison
pharmaceuticals pvt
ltd",11.05
"sita gliptin,
metformin
hydrochloride and
glimepiride tablet
m/s exemed
pharmaceuticals/ m/s
medley
pharmaceuticals ltd",12.19
"sita gliptin,
metformin
hydrochloride and
glimepiride tablet
m/s exemed
pharmaceuticals/ m/s
medley
pharmaceuticals ltd",11.05
"dap agliflozin,
sitagliptin and",16.96
"eso meprazole and
domperidone (sr)
capsules
m/s windlas biotech
ltd./ m/s biological e.
ltd.",5.36
"cef triaxone and
tazobactam
m/s gmh organics/
m/s aurobindo
pharma ltd",66.92
"cef triaxone and
tazobactam
m/s gmh organics/
m/s aurobindo
pharma ltd",111.16
"ace brophylline and
n-acetylcysteine
tablets
m/s win medicare",14.31
"dis persible
amoxycillin &
potassium
clavulanate tablets
bp
m/s malik
lifesciences pvt. ltd./
m/s micro labs ltd.",24.66
"biso prolol fumarate
and amlodipine
tablets
m/s dr. miltons
laboratories pvt.
ltd./
m/s aristo
pharmaceuticals
pvt. ltd.",8.4
"biso prolol fumarate
and amlodipine ta
m/s dr. miltons
laboratories pvt.
ltd./
m/s aristo
pharmaceuticals pvt.
ltd.blets",6.32
"cef uroxime axetil
and potassium
clavulanate tablets
m/s alps",58.08
"ciln idipine &
metoprolol succinate
(er) tablets
m/s ravenbhel
biotech /
m/s mankind pharma
ltd.",9.91
"ciln idipine &
metoprolol succinate
(er) tablets
m/s ravenbhel
biotech/
m/s mankind pharma
ltd.",11.02
"dex tromethorphan
hydrobromide,
bilastine &
phenylephrine
hydrochloride syrup
m/s pure and cure
healthcare pvt. ltd.
/ m/s akumentis
healthcare ltd.",1.17
"dic lofenac injection
ip m/s nitin
lifesciences ltd
/m/s aristo
laboratories pvt. ltd.",31.38
"glic lazide mr &
metformin
hydrochloride er
tablets
m/s unison
pharmaceuticals pvt.
ltd",7.46
"glic lazide mr &
metformin
hydrochloride er
tablets
m/s unison
pharmaceuticals pvt.
ltd",9.74
"glim epiride,
voglibose ip,
metformin
hydrochloride ip (as
sustained release
form) tablets
m/s windlas biotech
ltd./
m/s lupin limited",9.12
"pan toprazole &
cinitapride sr
capsules
m/s pure and cure
healthcare pvt.
ltd./",24.82
"sod ium alginate,
sodium bicarbonate,
calcium carbonate
oral suspension
m/s windlas biotech
ltd./ m/s biological e.
ltd.",0.83
"tac rolimus ointment
m/s rivpra
formulation pvt. ltd./
m/s rpg life sciences
ltd.",35.64
"tel misartan &
chlorthalidone
tablets
m/s skymap
pharmaceuticals pvt.
ltd./ m/s german
remedies
pharmaceuticals
pvt. ltd.",11.59
"tel misartan &
cilnidipine tablets
m/s skymap
pharmaceuticals pvt.
ltd./ m/s german
remedies
pharmaceuticals
pvt. ltd.",11.11
"dap agliflozin,
glimepiride,
metformin
hydrochloride
(extended release)
tablets
m/s mascot health
series pvt. ltd./ m/s
aristo
pharmaceuticals pvt.
ltd.",12.42
"dap agliflozin,
glimepiride,
metformin
hydrochloride
(extended release)
tablets
m/s mascot health",12.42
"sita gliptin,
pioglitazone and
metformin
hydrochloride
(sustained release)
tablets
m/s akums drugs &
pharmaceuticals ltd./
m/s cadila
pharmaceuticals ltd.",14.15
"sita gliptin,
pioglitazone and
metformin
hydrochloride
(sustained release)
tablets
m/s akums drugs &
pharmaceuticals ltd./
m/s cadila
pharmaceuticals ltd.",15.43
"lina gliptin &
metformin
hydrochloride (er)
tablets
m/s mascot health
series pvt. ltd.
/m/s eris lifesciences
limited",10.68
"cef tazidime and
avibactam powder
for concentrate
solution for infusion
m/s gmh organics/
m/s aurobindo
pharma limited",1422.21
"cef triaxone,
disodium edetate
and sulbactam
powder for solution
for infusion
m/s alkem health
science (a unit of
alkem laboratories
ltd.) / m/s alkem
laboratories ltd",515.57
"cef triaxone,
disodium edetate
and sulbactam",1036.6
"ato rvastatin and
ezetimibe tablets
m/s windlas biotech
ltd./ m/s intas
pharmaceuticals
ltd.",50.0
"fam otidine, calcium
carbonate &
magnesium
hydroxide chewable
tablets
m/s pure and cure
healthcare pvt. ltd.
/ m/s akumentis
healthcare ltd.",5.3
"tra nexamic acid
and mefenamic acid
tablets
m/s skymap
pharmaceuticals
pvt. ltd./ m/s
glensmith labs
pvt. ltd.",32.57
"sita gliptin &
metformin
hydrochloride
(sustained release)
tablets
m/s pure and cure",12.84
"bic tegravir,
emtricitabine &
tenofovir
alafenamide tablets
m/s hetero labs
limited / m/s cipla
ltd.",132.58
"glim epiride &
metformin
hydrochloride (sr)
tablets
m/s akums drugs &
pharmaceuticals ltd.
/
m/s german
remedies
pharmaceuticals pvt.
ltd.",9.4
"glim epiride &
metformin
hydrochloride (sr)
tablets
m/s akums drugs &
pharmaceuticals ltd./
m/s german
remedies
pharmaceuticals pvt.
ltd.",12.03
"glim epiride &
metformin",12.39
"line zolid for oral
suspension
m/s pure & cure
healthcare pvt. ltd./
m/s german
remedies
pharmaceuticals
pvt. ltd.",3.86
"tel misartan,
cilnidipine &
chlorthalidone
tablets
m/s ravenbhel
healthcare pvt. ltd. /
m/s corona
remedies pvt. ltd.",15.07
"tel misartan,
cilnidipine &
chlorthalidone
tablets
m/s synokem
pharmaceuticals ltd.
/m/s cadila
pharmaceuticals ltd.",14.69
"tel misartan &
hydrochlorothiazide
tablets
m/s sano-cito
therapeutics inc-
unit-ii /
m/s zuventus
healthcare ltd.",11.43
"cef adroxil &
potassium
clavulanate tablets
m/s innova captab
limited / m/s indoco
remedies ltd.",17.61
"bila stine &
montelukast
suspension
m/s synokem
pharmaceuticals
limited /
m/s intas
pharmaceuticals
limited",1.69
"am oxycillin &
potassium
clavulanate oral
suspension
m/s malik
lifesciences pvt. ltd./
m/s aurobindo
pharma ltd.",2.68
"par acetamol &
mefenamic acid
suspension
m/s yacca
lifesciences pvt. ltd./
m/s intas
pharmaceuticals ltd.",0.88
"me fenamic acid &
paracetamol
suspension
m/s shiva biogenetic
pharmaceuticals pvt.
ltd.
/m/s aristo
laboratories pvt. ltd.",0.88
"me fenamic acid &
paracetamol
suspension
m/s shiva biogenetic
pharmaceuticals pvt.
ltd.
/m/s aristo
laboratories pvt. ltd.",0.73
"par acetamol &
polmacoxib tablets
m/s hetero labs ltd./
m/s micro labs ltd.",15.26
"par acetamol &
polmacoxib tablets
m/s hetero labs ltd./
m/s abbott",15.26
"ato rvastatin,
clopidogrel & aspirin
capsules
m/s synokem
pharmaceuticals ltd.
/
m/s ipca laboratories
ltd.",7.95
"ace tylcysteine &
acebrophylline
tablets
m/s pure & cure
healthcare pvt. ltd.
/m/s aurobindo
pharma ltd.",14.98
"biso prolol fumarate
& amlodipine
besilate tablets
m/s swiss garnier
life sciences/ m/s
workcell",8.54
"par acetamol,
phenylephrine hcl &
chlorpheniramine
maleate tablets
m/s east african
(india) overseas/ m/s
micro labs ltd.",4.81
"par acetamol,
phenylephrine
hydrochloride &
chlorpheniramine
maleate suspension
m/s mascot health
series pvt. ltd. / m/s
mankind prime labs
pvt. ltd.",1.29
"par acetamol,
phenylephrine
hydrochloride &
chlorpheniramine
maleate suspension
m/s mascot health
series pvt. ltd. / m/s
mankind prime labs
pvt. ltd.",1.17
"dom peridone &
naproxen sodium
tablets
m/s akums drugs &
pharmaceuticals ltd./
m/s german
remedies
pharmaceuticals pvt.
ltd.",8.49
"esc italopram oxalate
& clonazepam tablets
m/s pure & cure
healthcare pvt.
limited / m/s lupin
limited",19.65
"esc italopram oxalate
& clonazepam tablets
m/s pure & cure
healthcare pvt.
limited / m/s lupin
limited",7.96
"lac tulose enema
m/s naxpar pharma
pvt. ltd./
m/s abbott india ltd.",1.32
"me fenamic acid &
tranexamic acid
tablets",33.25
"tel misartan,
cilnidipine &
chlorthalidone
tablets
m/s synokem
pharmaceuticals ltd./
m/s cadila
pharmaceuticals ltd.",15.07
"telm isartan,
cilnidipine &
metoprolol succinate
(er) tablets
m/s pure & cure
healthcare pvt. ltd./
m/s torrent
pharmaceuticals ltd",10.96
"telm isartan,
cilnidipine &
metoprolol succinate
(er) tablets
m/s pure & cure
healthcare pvt. ltd./
m/s torrent
pharmaceuticals ltd",13.68
"vilda gliptin (sr),
dapagliflozin &
metformin
hydrochloride (sr)
tablets
m/s synokem
pharmaceuticals ltd.",12.5
"emp agliflozin &
metformin
hydrochloride (er)
tablets
m/s zydus healthcare
ltd.",11.83
"emp agliflozin &
metformin
hydrochloride (er)
tablets
m/s pure & cure
healthcare pvt. ltd./
m/s alkem
laboratories ltd.",11.83
"emp agliflozin &
metformin
hydrochloride tablets
m/s morepen
laboratories ltd.",8.03
"emp agliflozin &
metformin
hydrochloride tablets
m/s morepen
laboratories ltd.",7.13
"emp agliflozin &
metformin",6.24
"emp agliflozin &
metformin
hydrochloride tablets
m/s morepen
laboratories ltd.",13.38
"emp agliflozin &
metformin
hydrochloride tablets
m/s exemed
pharmaceuticals/ m/s
emcure
pharmaceuticals ltd",19.01
"emp agliflozin &
metformin
hydrochloride tablets
m/s exemed
pharmaceuticals/ m/s
abbott healthcare pvt.
ltd.",17.85
"emp agliflozin &
metformin
hydrochloride tablets
m/s exemed
pharmaceuticals/ m/s
cadila
pharmaceuticals ltd.",18.1
"emp agliflozin &
metformin
hydrochloride tablets
m/s exemed
pharmaceuticals/ m/s
usv ltd.",18.1
"dap agliflozin &
metoprolol succinate
(as extended release
form) tablets
m/s exemed
pharmaceuticals
/ m/s zydus
healthcare ltd.",17.27
"dap agliflozin &
metoprolol succinate
(er) tablets
m/s exemed
pharmaceuticals / m/s
ajanta pharma ltd.",17.14
"dap agliflozin &
metoprolol succinate
(er) tablets
m/s exemed
pharmaceuticals
/m/s cipla ltd.",17.27
"dap agliflozin &
metoprolol succinate
(as extended-release
form) tablets
m/s exemed",15.96
"ato rvastatin &
clopidogrel tablets
m/s pure and cure
healthcare pvt. ltd./
m/s torrent
pharmaceuticals ltd.",18.76
"ato rvastatin &
clopidogrel tablets
m/s pure and cure
healthcare pvt. ltd./
m/s torrent
pharmaceuticals ltd.",25.61
"ato rvastatin &
clopidogrel tablets
m/s pure & cure
healthcare pvt. ltd./
m/s micro labs ltd.",25.61
"atorvastatin &
ezetimibe tablets
m/s micro labs ltd",19.4
"calc ium citrate,
vitamin d3,
methylcobalamin,
pyridoxine hcl & folic
acid tablets
m/s mascot health
series pvt. ltd./ m/s
mankind pharma ltd",14.69
"ceft riaxone, disodium
edetate & sodium
powder for solution
for infusion
m/s bdr
pharmaceuticals
international pvt.
ltd./ m/s aristo
pharmaceuticals pvt.
ltd.",1036.6
"ceft riaxone, disodium
edetate & sodium
powder for solution
for infusion
m/s bdr
pharmaceuticals
international pvt.
ltd./ m/s aristo
pharmaceuticals pvt.
ltd.",515.57
"dap agliflozin,
glimepiride &
metformin
hydrochloride (er)
tablets",11.95
"emp agliflozin &
metformin
hydrochloride (er)
tablets
m/s pure & care
pvt. ltd./ m/s cipla
ltd.",19.01
"emp agliflozin &
metformin
hydrochloride (er)
tablets
m/s pure & cure
healthcare pvt. ltd./
m/s micro labs ltd.",19.01
"emp agliflozin &
metformin
hydrochloride (er)
tablets
m/s pure & cure
healthcare pvt. ltd./
m/s torrent
pharmaceuticals ltd.",19.01
"emp agliflozin &
metformin
hydrochloride (er)
tablets
m/s pure & cure
healthcare pvt. ltd./
m/s aristo
pharmaceuticals pvt.
ltd.",19.01
"emp agliflozin &
metformin
hydrochloride tablets
m/s hetero labs ltd./
m/s.glenmark
pharmaceuticals ltd.",18.1
"emp agliflozin &
metformin
hydrochloride
tablets
m/s torrent
pharmaceuticals ltd.",18.1
"emp agliflozin &
metformin
hydrochloride tablets
m/s torrent
pharmaceuticals ltd.",19.01
"fex ofenadine
hydrochloride &
montelukast tablets
m/s skymap
pharmaceuticals pvt.
ltd. / m/s german
remedies
pharmaceuticals pvt.
ltd.",14.73
"glim epiride &
metformin
hydrochloride (sr)
mg tablets
m/s akums drugs &",11.58
"pov idone-iodine
gargle
m/s nanz med
science pharma
pvt.ltd./m/s.troikaa
pharmaceuticals ltd.",1.96
"telm isartan &
amlodipine tablets
m/s windlas biotech
ltd./
m/s alkem
laboratories ltd.",20.15
"myc ophenolate
mofetil oral
suspension
m/s zydus
lifesciences ltd.",2673.0
"ace tylcysteine &
acebrophylline
tablets
m/s pure and cure
healthcare pvt. ltd./
m/s neon
laboratories ltd.",15.09
"chlo rhexidine
gluconate,
metronidazole &
lignocaine
hydrochloride gel
m/s stedman
pharmaceuticals pvt.",3.65
"para cetamol,
phenylephrine
hydrochloride,
caffeine &
diphenhydramine
tablets
m/s skymap
pharmaceuticals pvt.
ltd./
m/s albert david ltd.",4.22
"pot assium citrate,
magnesium citrate &
vitamin b6 oral
solution
m/s skymap
pharmaceuticals pvt.
ltd./
m/s german
remedies
pharmaceuticals pvt.
ltd.",0.89
"sita gliptin,
dapagliflozin &",11.7
"telm isartan,
chlorthalidone &
metoprolol succinate
(er) tablets
m/s mascot health
series pvt. ltd./
m/s.alembic
pharmaceuticals ltd",10.52
"telm isartan,
chlorthalidone &
metoprolol succinate
(er) tablets
m/s mascot health
series pvt. ltd./
m/s.alembic
pharmaceuticals ltd",10.73
"telm isartan,
chlorthalidone &
metoprolol succinate
(er) tablets
m/s mascot health
series pvt. ltd./
m/s.alembic
pharmaceuticals ltd",11.3
"emp agliflozin &
metformin
hydrochloride tablets
m/s skymap
pharmaceuticals pvt.",15.84
"emp agliflozin &
metformin
hydrochloride tablets
m/s lupin ltd.",18.1
"emp agliflozin &
metformin
hydrochloride tablets
m/s skymap
pharmaceuticals pvt.
ltd./
m/s jagsonpal
pharmaceuticals ltd.",18.1
"emp agliflozin &
metformin
hydrochloride (er)
tablets
m/s pure and cure
healthcare pvt. ltd./
m/s eris lifesciences
ltd.",19.01
"emp agliflozin &
metformin
hydrochloride tablets
m/s lifecare
formulations pvt.
ltd./ m/s primus
remedies pvt. ltd.",19.01
"emp agliflozin &
metformin
hydrochloride tablets
m/s skymap",19.01
"emp agliflozin &
metformin
hydrochloride (er)
tablets
m/s pure & cure
healthcare pvt. ltd./
m/s torrent
pharmaceuticals ltd.",27.0
"emp agliflozin &
metformin
hydrochloride (er)
tablets
m/s pure & cure
healthcare pvt. ltd./
m/s aristo
pharmaceuticals pvt.
ltd.",27.11
"emp agliflozin &
metformin
hydrochloride (er)
tablets
m/s pure & cure
healthcare pvt. ltd./
m/s cipla ltd.",27.11
"emp agliflozin &
metformin
hydrochloride (er)
tablets",27.11
"emp agliflozin &
metformin
hydrochloride (er)
tablets
m/s pure and cure
healthcare pvt. ltd./
m/s eris lifesciences
ltd.",22.96
"emp agliflozin &
metformin
hydrochloride (er)
tablets
m/s pure & cure
healthcare pvt. ltd./
m/s alkem
laboratories ltd.",21.43
"dap agliflozin,
gliclazide &
metformin
hydrochloride
sustained release)
tablets
m/s eris lifesciences
ltd.",16.59
"dap agliflozin,
gliclazide &",20.03
"biso prolol fumarate
& telmisartan tablets
m/s akums drugs &
pharmaceuticals ltd./
m/s bdr
pharmaceuticals
international pvt. ltd.",9.1
"biso prolol fumarate
& telmisartan tablets
m/s akums drugs &
pharmaceuticals ltd./
m/s bdr
pharmaceuticals
international pvt. ltd.",12.19
"bud esonide &
formoterol fumarate
respirator suspension
m/s axa parenterals
ltd./ m/s mankind
pharma ltd.",64.25
"cefi xime oral
suspension
m/s alps
communication pvt.
ltd./ m/s mankind
pharma ltd.",3.72
"ceft riaxone, disodium
edetate & sulbactam
sodium powder for
solution for infusion",515.57
"com bipack of
ceftriaxone &
tazobactam for
injection
m/s prosperity 6
pharmaceutics/
m/s lupin life
sciences ltd.",194.68
